sku,title,URL,price,upc,discount
#37014,Daily Tote - Want To Be A Stay At Home Dog Mom,https://wholesale.primitivesbykathy.com/daily-tote-want-to-be-a-stay-at-home-dog-mom-37014,$2.50,883504370141,$2.25
#100991,Bottle Sock - Be Outdoorsy Drink Wine On Patios,https://wholesale.primitivesbykathy.com/bottle-sock-be-outdoorsy-drink-wine-on-patios-100991,$2.75,190134009915,$2.48
#100699,Sm Round Pan With Shelf,https://wholesale.primitivesbykathy.com/sm-round-pan-with-shelf-100699,$9.50,190134006990,$8.55
#34052,Magnet Set - Hearts,https://wholesale.primitivesbykathy.com/magnet-set-hearts-34052,$2.50,883504340526,$2.25
#100495,Market Tote - Christmas Is Better At The Beach,https://wholesale.primitivesbykathy.com/market-tote-christmas-is-better-at-the-beach-100495,$4.00,190134004958,$3.60
#70359,Greeting Card - Let's Swap,https://wholesale.primitivesbykathy.com/greeting-card-lets-swap-70359,$1.25,883504703598,$1.12
#39954,List Notepad - Don't Worry Beach Happy,https://wholesale.primitivesbykathy.com/list-notepad-dont-worry-beach-happy-39954,$1.75,883504399548,$1.57
#37783,List Notepad - List It,https://wholesale.primitivesbykathy.com/list-notepad-list-it-37783,$1.75,883504377836,$1.57
#32652,Magnet - Kentucky,https://wholesale.primitivesbykathy.com/magnet-kentucky-32652,$1.00,883504326520,$0.90
#70437,Greeting Card - Chill Pill,https://wholesale.primitivesbykathy.com/greeting-card-chill-pill-70437,$1.25,883504704373,$1.12
#100497,Ornament - Christmas Black Lab,https://wholesale.primitivesbykathy.com/ornament-christmas-black-lab-100497,$2.50,190134004972,$2.25
#34273,Glass Panel - I Love You,https://wholesale.primitivesbykathy.com/glass-panel-i-love-you-34273,$4.00,883504342735,$5.40
#31641,Ornament -You're The Best Teacher,https://wholesale.primitivesbykathy.com/ornament-youre-the-best-teacher-31641,$2.00,883504316415,$1.80
#30035,Dish Towel - Support Your Local Farmers,https://wholesale.primitivesbykathy.com/dish-towel-support-your-local-farmers-30035,$4.00,883504300353,$3.60
#39281,Ornament - Blessed,https://wholesale.primitivesbykathy.com/ornament-blessed-39281,$4.00,883504392815,$1.80
#39920,Dish Towel - Joy,https://wholesale.primitivesbykathy.com/dish-towel-joy-39920,$4.00,883504399203,$3.60
#101358,Dish Towel - Let That Go,https://wholesale.primitivesbykathy.com/dish-towel-let-that-go-101358,$4.00,190134013585,$3.60
#35529,Dish Towel - Wine Delightful,https://wholesale.primitivesbykathy.com/dish-towel-wine-delightful-35529,$4.00,883504355292,$3.60
#31859,Dish Towel - Jingle All,https://wholesale.primitivesbykathy.com/dish-towel-jingle-all-31859,$5.50,883504318594,$4.95
#32066,Lg Felt Pumpkin - Orange,https://wholesale.primitivesbykathy.com/lg-felt-pumpkin-orange-32066,$1.00,883504320665,$3.60
#21338,Box Sign - You and I,https://wholesale.primitivesbykathy.com/box-sign-you-and-i-21338,$5.00,883504213387,$4.50
#32640,Magnet - California,https://wholesale.primitivesbykathy.com/magnet-california-32640,$1.00,883504326407,$0.90
#101185,List Notepad - Fall Breeze & Autumn Leaves,https://wholesale.primitivesbykathy.com/list-notepad-fall-breeze-autumn-leaves-101185,$4.00,190134011857,$1.57
#100805,Bottle Tag - Nightshade Potion Truth Serum,https://wholesale.primitivesbykathy.com/bottle-tag-nightshade-potion-truth-serum-100805,$4.00,190134008055,$1.57
#28616,Box Sign - Sarcasm,https://wholesale.primitivesbykathy.com/box-sign-sarcasm-28616,$4.00,883504286169,$3.60
#35514,Dish Towel - Coffee Campfires,https://wholesale.primitivesbykathy.com/dish-towel-coffee-campfires-35514,$4.00,883504355148,$3.60
#36407,Block Magnet - Smile Often,https://wholesale.primitivesbykathy.com/block-magnet-smile-often-36407,$1.75,883504364072,$1.57
#36258,Socks - I'm Anti-Idiot,https://wholesale.primitivesbykathy.com/socks-im-anti-idiot-36258,$4.75,883504362580,$4.28
#27601,Ornament - Autumn Blessing,https://wholesale.primitivesbykathy.com/ornament-autumn-blessing-27601,$1.25,883504276016,$1.80
#70467,Greeting Card - I see no good,https://wholesale.primitivesbykathy.com/greeting-card-i-see-no-good-70467,$1.25,883504704670,$1.12
#37656,Runner - Be Grateful,https://wholesale.primitivesbykathy.com/runner-be-grateful-37656,$6.50,883504376563,$11.25
#101324,List Notepad - Merry Christmas,https://wholesale.primitivesbykathy.com/list-notepad-merry-christmas-101324,$1.75,190134013240,$1.57
#24762,"Runner - 56"" Thank You",https://wholesale.primitivesbykathy.com/runner-56-thank-you-24762,$6.50,883504247627,$8.55
#27246,Box Sign - I Danced,https://wholesale.primitivesbykathy.com/box-sign-i-danced-27246,$4.00,883504272469,$3.60
#30541,Embroidered Dish Towel - TX,https://wholesale.primitivesbykathy.com/embroidered-dish-towel-tx-30541,$6.50,883504305419,$5.85
#25903,Mug - A Little Coffee And A Whole Lot Of Jesus,https://wholesale.primitivesbykathy.com/mug-a-little-coffee-and-a-whole-lot-of-jesus-25903,$6.50,883504259033,$5.85
#36256,Socks - Mermaids Don't Work,https://wholesale.primitivesbykathy.com/socks-mermaids-dont-work-36256,$4.75,883504362566,$4.28
#27191,Box Sign - And Great Hair,https://wholesale.primitivesbykathy.com/box-sign-and-great-hair-27191,$4.00,883504271912,$3.60
#36499,Stitched Block - Big Mistake,https://wholesale.primitivesbykathy.com/stitched-block-big-mistake-36499,$4.75,883504364997,$2.48
#24511,Pillow - Red-Nosed,https://wholesale.primitivesbykathy.com/pillow-red-nosed-24511,$4.00,883504245111,$13.05
#12161,Ornament Set - Bees,https://wholesale.primitivesbykathy.com/ornament-set-bees-12161,$12.00,883504121613,$10.80
#38775,Mug - Monday & I Definitely Not On Speaking Terms,https://wholesale.primitivesbykathy.com/mug-monday-i-definitely-not-on-speaking-terms-38775,$4.00,883504387750,$5.85
#34068,Socks - Nap and $5 Mil,https://wholesale.primitivesbykathy.com/socks-nap-and-5-mil-34068,$4.75,883504340687,$4.28
#30036,Dish Towel - Farm to Fork,https://wholesale.primitivesbykathy.com/dish-towel-farm-to-fork-30036,$4.00,883504300360,$3.60
#31166,Box Sign - Keep Swimming,https://wholesale.primitivesbykathy.com/box-sign-keep-swimming-31166,$4.00,883504311663,$3.60
#100961,Ornament Set - Farm Animals,https://wholesale.primitivesbykathy.com/ornament-set-farm-animals-100961,$6.00,190134009618,$5.40
#100639,Ornament - Jolly AF,https://wholesale.primitivesbykathy.com/ornament-jolly-af-100639,$2.75,190134006396,$3.15
#39476,Socks - Don't Make Me Flip My Witch Switch,https://wholesale.primitivesbykathy.com/socks-dont-make-me-flip-my-witch-switch-39476,$4.00,883504394765,$4.28
#101000,Bottle Sock - Woo Hoo You Did It,https://wholesale.primitivesbykathy.com/bottle-sock-woo-hoo-you-did-it-101000,$2.75,190134010003,$2.48
#100125,Ornament - Single,https://wholesale.primitivesbykathy.com/ornament-single-100125,$4.00,190134001254,$1.12
#39237,Bottle Tag - Eat Drink And Be Thankful,https://wholesale.primitivesbykathy.com/bottle-tag-eat-drink-and-be-thankful-39237,$4.00,883504392372,$1.57
#33998,Stitched Block - Wish,https://wholesale.primitivesbykathy.com/stitched-block-wish-33998,$4.00,883504339988,$2.48
#39159,Dish Towel - Never Eat Alone,https://wholesale.primitivesbykathy.com/dish-towel-never-eat-alone-39159,$4.00,883504391597,$3.60
#100995,Bottle Sock - Thankful Grateful Blessed,https://wholesale.primitivesbykathy.com/bottle-sock-thankful-grateful-blessed-100995,$4.75,190134009953,$2.48
#26862,Dish Towel - Hot Cocoa,https://wholesale.primitivesbykathy.com/dish-towel-hot-cocoa-26862,$4.00,883504268622,$3.60
#39344,Dish Towel - Gather Give Thanks Feast,https://wholesale.primitivesbykathy.com/dish-towel-gather-give-thanks-feast-39344,$3.75,883504393447,$3.60
#19435,Box Sign - Coffee in Hand,https://wholesale.primitivesbykathy.com/box-sign-coffee-in-hand-19435,$8.00,883504194358,$7.20
#35605,Stitched Block - God Bless,https://wholesale.primitivesbykathy.com/stitched-block-god-bless-35605,$3.75,883504356053,$2.48
#22507,Ornament Set - Holiday (Black),https://wholesale.primitivesbykathy.com/ornament-set-holiday-black-22507,$4.00,883504225076,$3.60
#36615,Socks - Shut Up And Take Me Camping,https://wholesale.primitivesbykathy.com/socks-shut-up-and-take-me-camping-36615,$4.75,883504366151,$4.28
#100354,Pet Charm - Lake Dog,https://wholesale.primitivesbykathy.com/pet-charm-lake-dog-100354,$3.75,190134003548,$3.38
#36429,Wine Tote - Cats and Wine,https://wholesale.primitivesbykathy.com/wine-tote-cats-and-wine-36429,$2.50,883504364294,$2.25
#100348,Pet Charm - Real Cool Cat,https://wholesale.primitivesbykathy.com/pet-charm-real-cool-cat-100348,$3.75,190134003487,$3.38
#39465,Socks - Who's A Special Unicorn? Me!,https://wholesale.primitivesbykathy.com/socks-whos-a-special-unicorn-me-39465,$4.75,883504394659,$4.28
#35764,Lg Notebook Set - Farm,https://wholesale.primitivesbykathy.com/lg-notebook-set-farm-35764,$7.00,883504357647,$3.60
#2269,Large Felt Stockings with Bells,https://wholesale.primitivesbykathy.com/large-felt-stockings-with-bells-2269,$10.00,883504022699,$9.00
#100997,Bottle Sock - Tree Isn't Only Thing Lit This Year,https://wholesale.primitivesbykathy.com/bottle-sock-tree-isnt-only-thing-lit-this-year-100997,$2.75,190134009977,$2.48
#14407,Latte Mug - Naught Or Nice,https://wholesale.primitivesbykathy.com/latte-mug-naught-or-nice-14407,$7.00,883504144070,$6.30
#34910,Ornament Set - Galvanized Stars,https://wholesale.primitivesbykathy.com/ornament-set-galvanized-stars-34910,$4.50,883504349109,$4.05
#100661,Mini Frame - Blessed,https://wholesale.primitivesbykathy.com/mini-frame-blessed-100661,$4.00,190134006617,$2.70
#39446,Socks - Grandma Life,https://wholesale.primitivesbykathy.com/socks-grandma-life-39446,$4.75,883504394468,$4.28
#28355,Polar Bear - Baby Rufus,https://wholesale.primitivesbykathy.com/polar-bear-baby-rufus-28355,$4.00,883504283557,$2.25
#28728,Ornament Set - Be Merry Star,https://wholesale.primitivesbykathy.com/ornament-set-be-merry-star-28728,$4.50,883504287289,$4.05
#38049,Socks - Be.You.tiful,https://wholesale.primitivesbykathy.com/socks-be-you-tiful-38049,$4.75,883504380492,$4.28
#36100,Glass Ornament - Bee,https://wholesale.primitivesbykathy.com/glass-ornament-bee-36100,$6.00,883504361002,$5.40
#35495,Travel Cup - Life is Calling,https://wholesale.primitivesbykathy.com/travel-cup-life-is-calling-35495,$4.00,883504354950,$4.05
#34919,Dish Towel - Jesus Reason,https://wholesale.primitivesbykathy.com/dish-towel-jesus-reason-34919,$4.00,883504349192,$3.60
#100527,Dish Towel - Mermaid Kisses Christmas Wishes,https://wholesale.primitivesbykathy.com/dish-towel-mermaid-kisses-christmas-wishes-100527,$4.00,190134005276,$3.60
#21253,Bottle Tag - Wine Flies,https://wholesale.primitivesbykathy.com/bottle-tag-wine-flies-21253,$1.75,883504212533,$1.57
#36254,Socks - I'd Rather Be At the Beach,https://wholesale.primitivesbykathy.com/socks-id-rather-be-at-the-beach-36254,$4.75,883504362542,$4.28
#37579,Box Sign - Underestimate Me That'll Be Fun,https://wholesale.primitivesbykathy.com/box-sign-underestimate-me-thatll-be-fun-37579,$4.00,883504375795,$3.60
#23566,Box Sign - Be a Unicorn,https://wholesale.primitivesbykathy.com/box-sign-be-a-unicorn-23566,$4.00,883504235662,$3.60
#23518,Box Sign - In Our Hearts,https://wholesale.primitivesbykathy.com/box-sign-in-our-hearts-23518,$4.00,883504235181,$3.60
#39187,Market Tote - Never Camp Alone,https://wholesale.primitivesbykathy.com/market-tote-never-camp-alone-39187,$4.00,883504391870,$3.60
#38056,Socks - Mama Bear (If You Read This Ask Dad),https://wholesale.primitivesbykathy.com/socks-mama-bear-if-you-read-this-ask-dad-38056,$4.75,883504380560,$4.28
#19644,"Fabric - Dark, 5 Cream Stripes",https://wholesale.primitivesbykathy.com/fabric-dark-5-cream-stripes-19644,$8.00,883504196444,
#39697,Ornament - Be Merry,https://wholesale.primitivesbykathy.com/ornament-be-merry-39697,$4.50,883504396974,$2.25
#100807,List Notepad - Spells In Progress,https://wholesale.primitivesbykathy.com/list-notepad-spells-in-progress-100807,$4.50,190134008079,$1.57
#36876,Zipper Pouch - Farm Sweet Farm,https://wholesale.primitivesbykathy.com/zipper-pouch-farm-sweet-farm-36876,$2.50,883504368766,$2.25
#34288,Magnet - Mom Is Really Wow Upside Down,https://wholesale.primitivesbykathy.com/magnet-mom-is-really-wow-upside-down-34288,$4.50,883504342889,$1.35
#27796,Box Sign - Ohio,https://wholesale.primitivesbykathy.com/box-sign-ohio-27796,$8.50,883504277969,$7.65
#36521,List Notepad - Coffee And A Whole Lot Of Jesus,https://wholesale.primitivesbykathy.com/list-notepad-coffee-and-a-whole-lot-of-jesus-36521,$1.75,883504365215,$1.57
#38754,Dish Towel - Sorry Can't Have Plans With My Dog,https://wholesale.primitivesbykathy.com/dish-towel-sorry-cant-have-plans-with-my-dog-38754,$4.50,883504387545,$4.05
#100808,List Notepad - Tricks And Treats,https://wholesale.primitivesbykathy.com/list-notepad-tricks-and-treats-100808,$2.75,190134008086,$1.57
#100539,Slat Ornament Set - Sea Creatures,https://wholesale.primitivesbykathy.com/slat-ornament-set-sea-creatures-100539,$6.00,190134005399,$5.40
#35516,Dish Towel - Get Toasted,https://wholesale.primitivesbykathy.com/dish-towel-get-toasted-35516,$4.00,883504355162,$3.60
#100503,Ornament - Christmas Yellow Lab,https://wholesale.primitivesbykathy.com/ornament-christmas-yellow-lab-100503,$2.50,190134005030,$2.25
#35914,Stitched Blocks - Sitcom,https://wholesale.primitivesbykathy.com/stitched-blocks-sitcom-35914,$2.75,883504359146,$2.48
#39276,Chunky Sitter - Pumpkin - Thankful & Blessed,https://wholesale.primitivesbykathy.com/chunky-sitter-pumpkin-thankful-blessed-39276,$2.75,883504392761,$8.10
#27260,Box Sign - Totally Flexible,https://wholesale.primitivesbykathy.com/box-sign-totally-flexible-27260,$6.00,883504272605,$5.40
#100983,Bottle Sock - Lemon Drop Recipe,https://wholesale.primitivesbykathy.com/bottle-sock-lemon-drop-recipe-100983,$2.75,190134009830,$2.48
#23727,Box Sign - Made for Winter,https://wholesale.primitivesbykathy.com/box-sign-made-for-winter-23727,$5.00,883504237277,$4.50
#70474,Greeting Card - Sometimes it's,https://wholesale.primitivesbykathy.com/greeting-card-sometimes-its-70474,$1.25,883504704748,$1.12
#29117,Dish Towel - Best Mom Ever,https://wholesale.primitivesbykathy.com/dish-towel-best-mom-ever-29117,$4.00,883504291170,$3.60
#21432,Box Sign - Mountains Calling,https://wholesale.primitivesbykathy.com/box-sign-mountains-calling-21432,$5.00,883504214322,$4.50
#39434,Socks - I Support The Right To Arm Bears,https://wholesale.primitivesbykathy.com/socks-i-support-the-right-to-arm-bears-39434,$4.75,883504394345,$4.28
#35544,Journal - Wish,https://wholesale.primitivesbykathy.com/journal-wish-35544,$6.50,883504355445,$5.85
#100496,Ornament - Christmas Beagle,https://wholesale.primitivesbykathy.com/ornament-christmas-beagle-100496,$2.50,190134004965,$2.25
#39454,Socks - I Am Strange And Wonderful,https://wholesale.primitivesbykathy.com/socks-i-am-strange-and-wonderful-39454,$4.75,883504394543,$4.28
#100994,Bottle Sock - Special Brew For You,https://wholesale.primitivesbykathy.com/bottle-sock-special-brew-for-you-100994,$2.50,190134009946,$2.48
#28059,Dish Towel - White Christmas,https://wholesale.primitivesbykathy.com/dish-towel-white-christmas-28059,$4.00,883504280594,$3.60
#70292,Greeting Card - State Farm,https://wholesale.primitivesbykathy.com/greeting-card-state-farm-70292,$1.25,883504702928,$1.12
#29130,Dish Towel - Cobwebs,https://wholesale.primitivesbykathy.com/dish-towel-cobwebs-29130,$7.50,883504291309,$3.60
#35822,Slat Ornament - Pretties,https://wholesale.primitivesbykathy.com/slat-ornament-pretties-35822,$7.50,883504358224,$2.70
#38516,Dish Towel - All I Need Is Coffee And Jesus,https://wholesale.primitivesbykathy.com/dish-towel-all-i-need-is-coffee-and-jesus-38516,$4.00,883504385169,$3.60
#29107,Dish Towel - Oh Look It's Wine O'Clock,https://wholesale.primitivesbykathy.com/dish-towel-oh-look-its-wine-oclock-29107,$4.00,883504291071,$3.60
#101294,Llama - Pom Pom Necklace,https://wholesale.primitivesbykathy.com/llama-pom-pom-necklace-101294,$6.00,190134012946,$5.40
#29037,Ornament - Bringing The Tree,https://wholesale.primitivesbykathy.com/ornament-bringing-the-tree-29037,$7.50,883504290371,$6.75
#30638,Box Sign - New Friends,https://wholesale.primitivesbykathy.com/box-sign-new-friends-30638,$7.00,883504306386,$6.30
#23961,Ornament - Merry Christmas,https://wholesale.primitivesbykathy.com/ornament-merry-christmas-23961,$1.25,883504239615,$1.12
#27235,Box Sign - Pour a Glass,https://wholesale.primitivesbykathy.com/box-sign-pour-a-glass-27235,$5.00,883504272353,$4.50
#100988,Bottle Sock - Naughty List Caution,https://wholesale.primitivesbykathy.com/bottle-sock-naughty-list-caution-100988,$2.75,190134009885,$2.48
#19445,Box Sign - You're My Grandma,https://wholesale.primitivesbykathy.com/box-sign-youre-my-grandma-19445,$4.00,883504194457,$3.60
#70340,Greeting Card - Parole,https://wholesale.primitivesbykathy.com/greeting-card-parole-70340,$1.25,883504703406,$1.12
#29180,"Mirror Ornament - 1"" Diameter",https://wholesale.primitivesbykathy.com/mirror-ornament-1-diameter-29180,$4.00,883504291804,$1.80
#26923,Dish Towel - I'm Not Old I'm Vintage,https://wholesale.primitivesbykathy.com/dish-towel-im-not-old-im-vintage-26923,$4.00,883504269230,$3.60
#70417,Greeting Card - Golden Years,https://wholesale.primitivesbykathy.com/greeting-card-golden-years-70417,$1.25,883504704175,$1.12
#27593,Ornament - American Flag,https://wholesale.primitivesbykathy.com/ornament-american-flag-27593,$2.00,883504275934,$1.80
#39361,Dish Towel - Beware Of Wigglebutts,https://wholesale.primitivesbykathy.com/dish-towel-beware-of-wigglebutts-39361,$4.00,883504393614,$3.60
#28558,Bottle Tag - Open & Drink,https://wholesale.primitivesbykathy.com/bottle-tag-open-drink-28558,$1.75,883504285582,$1.57
#24899,Ornament - Snowman,https://wholesale.primitivesbykathy.com/ornament-snowman-24899,$1.75,883504248990,$1.57
